AAAAMMJJHH;Pluie
2011010919;0.5088888888888888
2011010920;6.813333333333334
2011010921;4.064444444444445
2011010922;0.38296296296296295
2011010923;0.0
2011011000;0.0
2011011001;0.02074074074074074
2011011002;0.29333333333333333
2011011003;0.2348148148148148
2011011004;1.4718518518518517
2011011005;0.3585185185185185
2011011006;0.33925925925925926
2011011007;0.005185185185185185
2011011008;0.0
2011011009;0.0
2011011010;0.0
2011011011;0.0
2011011012;0.0
2011011013;0.0
2011011014;0.0
2011011015;0.0
2011011016;0.0
2011011017;0.0
2011011018;0.0
2011011019;0.0
2011011020;0.0
2011011021;0.0
2011011022;0.0
2011011023;0.0
2011011100;0.0
2011011101;0.0
2011011102;0.0
2011011103;0.0
2011011104;0.0
2011011105;0.0
2011011106;0.0
2011011107;0.0
2011011108;0.0
2011011109;0.0
2011011110;0.0
2011011111;0.0
2011011112;0.7511111111111111
2011011113;1.6229629629629632
2011011114;0.3311111111111111
2011011115;0.4
2011011116;0.0037037037037037034
2011011117;0.1837037037037037
2011011118;1.814074074074074
2011011119;0.4103703703703704
2011011120;0.0
2011011121;0.0
2011011122;0.0
2011011123;0.0
2011011200;0.0
2011011201;0.0
2011011202;0.0
2011011203;0.0
2011011204;0.0
2011011205;0.0
2011011206;0.0
2011011207;0.0
2011011208;0.0
2011011209;0.0
2011011210;0.0
2011011211;0.0
2011011212;0.0
2011011213;0.0
2011011214;0.0
2011011215;0.0
2011011216;0.0
2011011217;0.0
2011011218;0.0
2011011219;0.0
2011011220;0.0
2011011221;0.0
2011011222;0.0
2011011223;0.0
2011011300;0.0
2011011301;0.0
2011011302;0.0
2011011303;0.0
2011011304;0.0
2011011305;0.0
2011011306;0.0
2011011307;0.0
2011011308;0.0
2011011309;0.0
2011011310;0.0
2011011311;0.0
2011011312;0.0
2011011313;0.0
2011011314;0.0
2011011315;0.0
2011011316;0.0
2011011317;0.0
2011011318;0.0
2011011319;0.0
2011011320;0.0
2011011321;0.0
2011011322;0.0
2011011323;0.0
2011011400;0.0
2011011401;0.0
2011011402;0.0
2011011403;0.0
2011011404;0.0
2011011405;0.0
2011011406;0.0
2011011407;0.0
2011011408;0.0
2011011409;0.0
2011011410;0.0
2011011411;0.0
2011011412;0.0
2011011413;0.0
2011011414;0.0
2011011415;0.0
2011011416;0.0
2011011417;0.0
2011011418;0.0
2011011419;0.0
2011011420;0.0
2011011421;0.0
2011011422;0.0
2011011423;0.0
2011011500;0.0
2011011501;0.0
2011011502;0.0
2011011503;0.0
2011011504;0.0
2011011505;0.0
2011011506;0.0
2011011507;0.0
2011011508;0.0
2011011509;0.0
2011011510;0.0
2011011511;0.0
2011011512;0.0
2011011513;0.0
2011011514;0.0
2011011515;0.0
2011011516;0.0
2011011517;0.0
2011011518;0.0
2011011519;0.0
2011011520;0.0
2011011521;0.0
2011011522;0.0
2011011523;0.0
2011011600;0.0
2011011601;0.0
2011011602;0.0
2011011603;0.0
2011011604;0.0
2011011605;0.0
2011011606;0.0
2011011607;0.0
2011011608;0.0
2011011609;0.0
2011011610;0.0
2011011611;0.0
2011011612;0.0
2011011613;0.0
2011011614;0.0
2011011615;0.0
2011011616;0.0
2011011617;0.0
2011011618;0.0
2011011619;0.0
2011011620;0.0
2011011621;0.0
2011011622;0.0
2011011623;0.0
2011011700;0.0
2011011701;0.0
2011011702;0.0
2011011703;0.0
2011011704;0.0
2011011705;0.0
2011011706;0.0
2011011707;0.0
2011011708;0.0
2011011709;0.0
2011011710;0.0
2011011711;0.0
2011011712;0.0
2011011713;0.0
2011011714;0.0
2011011715;0.0
2011011716;0.0
2011011717;0.0
2011011718;0.0
2011011719;0.0
2011011720;0.0
2011011721;0.0
2011011722;0.0
2011011723;0.0
2011011800;0.0
2011011801;0.0
2011011802;0.0
2011011803;0.0
2011011804;0.0
2011011805;0.0
2011011806;0.0
2011011807;0.0
2011011808;0.0
2011011809;0.0
2011011810;0.0
2011011811;0.0
2011011812;0.0
2011011813;0.0
2011011814;0.0
2011011815;0.0
2011011816;0.0
2011011817;0.0
2011011818;0.0
2011011819;0.0
2011011820;0.0
2011011821;0.0
2011011822;0.0
2011011823;0.0
2011011900;0.0
2011011901;0.0
2011011902;0.0
2011011903;0.0
2011011904;0.0
2011011905;0.0
2011011906;0.0
2011011907;0.0
2011011908;0.0
2011011909;0.0
2011011910;0.0
2011011911;0.0
2011011912;0.0
2011011913;0.0
2011011914;0.0
2011011915;0.0
2011011916;0.0
2011011917;0.0
2011011918;0.0
2011011919;0.0
2011011920;0.0
2011011921;0.0
2011011922;0.0
2011011923;0.0
2011012000;0.0
2011012001;0.0
2011012002;0.0
2011012003;0.0
2011012004;0.0
2011012005;0.0
2011012006;0.0
2011012007;0.0
2011012008;0.0
2011012009;0.0
2011012010;0.0
2011012011;0.0
2011012012;0.0
2011012013;0.0
2011012014;0.0
2011012015;0.0
2011012016;0.0
2011012017;0.0
2011012018;0.0
2011012019;0.0
2011012020;0.00814814814814815
2011012021;0.013333333333333332
2011012022;0.0
2011012023;0.0
2011012100;0.0
2011012101;0.0
2011012102;0.0
2011012103;0.0
2011012104;0.0
2011012105;0.0
2011012106;0.0
2011012107;0.0
2011012108;0.0
2011012109;0.0
2011012110;0.0
2011012111;0.0
2011012112;0.0
2011012113;0.0
2011012114;0.0
2011012115;0.0
2011012116;0.0
2011012117;0.0
2011012118;0.0
2011012119;0.0
2011012120;0.0
2011012121;0.0
2011012122;0.0
2011012123;0.0
2011012200;0.0
2011012201;0.0
2011012202;0.0
2011012203;0.0
2011012204;0.0
2011012205;0.0
2011012206;0.0
2011012207;0.0
2011012208;0.0
2011012209;0.0
2011012210;0.0
2011012211;0.0
2011012212;0.0
2011012213;0.0
2011012214;0.0
2011012215;0.0
2011012216;0.0
2011012217;0.0
2011012218;0.0
2011012219;0.0
2011012220;0.0
2011012221;0.0
2011012222;0.0
2011012223;0.0
2011012300;0.0
2011012301;0.0
2011012302;0.0
2011012303;0.0
2011012304;0.0
2011012305;0.0
2011012306;0.0
2011012307;0.0
2011012308;0.0
2011012309;0.0
2011012310;0.0
2011012311;0.0
2011012312;0.0
2011012313;0.0
2011012314;0.0
2011012315;0.0
2011012316;0.0
2011012317;0.0
2011012318;0.0
2011012319;0.0
2011012320;0.0
2011012321;0.0
2011012322;0.0
2011012323;0.0
2011012400;0.0
2011012401;0.0
2011012402;0.0
2011012403;0.0
2011012404;0.0
2011012405;0.0
2011012406;0.0
2011012407;0.0
2011012408;0.0
2011012409;0.0
2011012410;0.0
2011012411;0.0
2011012412;0.0
2011012413;0.0
2011012414;0.0
2011012415;0.0
2011012416;0.0
2011012417;0.0
2011012418;0.0
2011012419;0.0
2011012420;0.0
2011012421;0.0
2011012422;0.0
2011012423;0.0
2011012500;0.0
2011012501;0.0
2011012502;0.0
2011012503;0.0
2011012504;0.0
2011012505;0.0
2011012506;0.0
2011012507;0.0
2011012508;0.0
2011012509;0.0
2011012510;0.0
2011012511;0.0
2011012512;0.0
2011012513;0.0
2011012514;0.0
2011012515;0.0
2011012516;0.0
2011012517;0.0
2011012518;0.0
2011012519;0.0
2011012520;0.0
2011012521;0.0
2011012522;0.0
2011012523;0.0
2011012600;0.0
2011012601;0.0
2011012602;0.0
2011012603;0.0
2011012604;0.0
2011012605;0.0
2011012606;0.0
2011012607;0.0
2011012608;0.0
2011012609;0.0
2011012610;0.0
2011012611;0.0
2011012612;0.0
2011012613;0.0
2011012614;0.0
2011012615;0.0
2011012616;0.0
2011012617;0.0
2011012618;0.0
2011012619;0.0
2011012620;0.0
2011012621;0.0
2011012622;0.0
2011012623;0.0
2011012700;0.0
2011012701;0.0
2011012702;0.0
2011012703;0.0
2011012704;0.0
2011012705;0.0
2011012706;0.0
2011012707;0.0
2011012708;0.0
2011012709;0.0
2011012710;0.0
2011012711;0.0
2011012712;0.0
2011012713;0.0
2011012714;0.0
2011012715;0.0
2011012716;0.0
2011012717;0.0
2011012718;0.0
2011012719;0.0
2011012720;0.0
2011012721;0.0
2011012722;0.0
2011012723;0.0
2011012800;0.0
2011012801;0.0
2011012802;0.0
2011012803;0.0
2011012804;0.0
2011012805;0.0
2011012806;0.0
2011012807;0.0
2011012808;0.0
2011012809;0.0
2011012810;0.0
2011012811;0.0
2011012812;0.0
2011012813;0.0
2011012814;0.0
2011012815;0.0
2011012816;0.0
2011012817;0.0
2011012818;0.0
2011012819;0.0
2011012820;0.0
2011012821;0.0
2011012822;0.0
2011012823;0.0
2011012900;0.0
2011012901;0.0
2011012902;0.0
2011012903;0.0
2011012904;0.0
2011012905;0.0
2011012906;0.0
2011012907;0.0
2011012908;0.0
2011012909;0.0
2011012910;0.0
2011012911;0.0
2011012912;0.0007407407407407408
2011012913;0.0
2011012914;0.5133333333333334
2011012915;2.1222222222222222
2011012916;3.463703703703704
2011012917;3.6755555555555555
2011012918;1.9844444444444445
2011012919;1.5281481481481483
2011012920;1.637037037037037
2011012921;1.2014814814814814
2011012922;1.1007407407407408
2011012923;1.4896296296296296
2011013000;1.0807407407407408
2011013001;0.4348148148148148
2011013002;0.2911111111111111
2011013003;0.0007407407407407408
2011013004;0.0
2011013005;0.0325925925925926
2011013006;0.0
2011013007;0.0
2011013008;0.0
2011013009;0.0
2011013010;0.0
2011013011;0.0
2011013012;0.0
2011013013;0.017037037037037038
2011013014;0.0
2011013015;0.0
2011013016;0.0
2011013017;0.0
2011013018;0.0
2011013019;0.0
2011013020;0.0
2011013021;0.0
2011013022;0.0
2011013023;0.014814814814814814
2011013100;0.025185185185185182
2011013101;0.0
2011013102;0.0
2011013103;0.0
2011013104;0.0
2011013105;0.0
2011013106;0.0
2011013107;0.0
2011013108;0.0
2011013109;0.0
2011013110;0.0
2011013111;0.0
2011013112;0.0
2011013113;0.0
2011013114;0.0
2011013115;0.0
2011013116;0.0
2011013117;0.0
2011013118;0.0
2011013119;0.0
2011013120;0.0
2011013121;0.0
2011013122;0.0
2011013123;0.0
2011020100;0.0
2011020101;0.0
2011020102;0.02222222222222222
2011020103;0.0022222222222222222
2011020104;0.0
2011020105;0.023703703703703706
2011020106;0.0
2011020107;0.0
2011020108;0.0
2011020109;0.0
2011020110;0.0
2011020111;0.0
2011020112;0.0
2011020113;0.0
2011020114;0.0
2011020115;0.0
2011020116;0.0
2011020117;0.0
2011020118;0.0
2011020119;0.0
2011020120;0.0
2011020121;0.0
2011020122;0.0
2011020123;0.0
2011020200;0.0
2011020201;0.0
2011020202;0.0
2011020203;0.0
2011020204;0.0
2011020205;0.0
2011020206;0.0
2011020207;0.0
2011020208;0.0
2011020209;0.0
2011020210;0.0
2011020211;0.0
2011020212;0.0
2011020213;0.0
2011020214;0.0
2011020215;0.0
2011020216;0.0
2011020217;0.0
2011020218;0.0
2011020219;0.0
2011020220;0.0
2011020221;0.0
2011020222;0.0
2011020223;0.0
2011020300;0.0
2011020301;0.0
2011020302;0.0
2011020303;0.0
2011020304;0.0
2011020305;0.0
2011020306;0.0
2011020307;0.0
2011020308;0.0
2011020309;0.0
2011020310;0.0
2011020311;0.0
2011020312;0.0
2011020313;0.0
2011020314;0.0
2011020315;0.0
2011020316;0.0
2011020317;0.0
2011020318;0.0
2011020319;0.0
2011020320;0.0
2011020321;0.0
2011020322;0.0
2011020323;0.0
2011020400;0.0
2011020401;0.0
2011020402;0.0
2011020403;0.0
2011020404;0.0
2011020405;0.0
2011020406;0.0
2011020407;0.0
2011020408;0.0
2011020409;0.0
2011020410;0.0
2011020411;0.0
2011020412;0.0
2011020413;0.0
2011020414;0.0
2011020415;0.0
2011020416;0.0
2011020417;0.0
2011020418;0.0
2011020419;0.0
2011020420;0.0
2011020421;0.0
2011020422;0.0
2011020423;0.0
2011020500;0.0
2011020501;0.0
2011020502;0.0
2011020503;0.0
2011020504;0.0
2011020505;0.0
2011020506;0.0
2011020507;0.0
2011020508;0.0
2011020509;0.0
2011020510;0.0
2011020511;0.0
2011020512;0.0
2011020513;0.0
2011020514;0.0
2011020515;0.0
2011020516;0.0
2011020517;0.0
2011020518;0.0
2011020519;0.0
2011020520;0.0
2011020521;0.0
2011020522;0.0
2011020523;0.0
2011020600;0.0
2011020601;0.0
2011020602;0.0
2011020603;0.0
2011020604;0.0
2011020605;0.0
2011020606;0.0
2011020607;0.0
2011020608;0.0
2011020609;0.0
2011020610;0.0
2011020611;0.0
2011020612;0.0
2011020613;0.0
2011020614;0.0
2011020615;0.0
2011020616;0.0
2011020617;0.0
2011020618;0.0
2011020619;0.0
2011020620;0.0
2011020621;0.0
2011020622;0.0
2011020623;0.0
2011020700;0.0
2011020701;0.0
2011020702;0.0
2011020703;0.0
2011020704;0.0
2011020705;0.0
2011020706;0.0
2011020707;0.0
2011020708;0.0
2011020709;0.0
2011020710;0.0
2011020711;0.0
2011020712;0.0
2011020713;0.0
2011020714;0.0
2011020715;0.0
2011020716;0.0
2011020717;0.0
2011020718;0.0
2011020719;0.0
2011020720;0.0
2011020721;0.0
2011020722;0.0
2011020723;0.0
2011020800;0.0
2011020801;0.0
2011020802;0.0
2011020803;0.0
2011020804;0.0
2011020805;0.0
2011020806;0.0
2011020807;0.0
2011020808;0.0
2011020809;0.0
2011020810;0.0
2011020811;0.0
2011020812;0.0
2011020813;0.0
2011020814;0.0
2011020815;0.0
2011020816;0.0
2011020817;0.0
2011020818;0.0
2011020819;0.0
2011020820;0.0
2011020821;0.0
2011020822;0.0
2011020823;0.0
2011020900;0.0
2011020901;0.0
2011020902;0.0
2011020903;0.0
2011020904;0.0
2011020905;0.0
2011020906;0.0
2011020907;0.0
2011020908;0.0
2011020909;0.0
2011020910;0.0
2011020911;0.0
2011020912;0.0
2011020913;0.0
2011020914;0.0
2011020915;0.0
2011020916;0.0
2011020917;0.0
2011020918;0.0
2011020919;0.0
2011020920;0.0
2011020921;0.0
2011020922;0.0
2011020923;0.0
2011021000;0.0
2011021001;0.0
2011021002;0.0
2011021003;0.0
2011021004;0.0
2011021005;0.0
2011021006;0.0
2011021007;0.0
2011021008;0.0
2011021009;0.0
2011021010;0.0
2011021011;0.0
2011021012;0.0
2011021013;0.0
2011021014;0.0
2011021015;0.0
2011021016;0.0
2011021017;0.0
2011021018;0.0
2011021019;0.0
2011021020;0.0
2011021021;0.0
2011021022;0.0
2011021023;0.0
2011021100;0.0
2011021101;0.0
2011021102;0.0
2011021103;0.0
2011021104;0.0
2011021105;0.0
2011021106;0.0
2011021107;0.0
2011021108;0.0
2011021109;0.0
2011021110;0.0
2011021111;0.0
2011021112;0.0
2011021113;0.0
2011021114;0.0
2011021115;0.0
2011021116;0.0
2011021117;0.0
2011021118;0.0
2011021119;0.0
2011021120;0.0
2011021121;0.0
2011021122;0.0
2011021123;0.0
2011021200;0.0
2011021201;0.0
2011021202;0.0
2011021203;0.0
2011021204;0.0
2011021205;0.0
2011021206;0.0
2011021207;0.0
2011021208;0.0
2011021209;0.0
2011021210;0.0
2011021211;0.0
2011021212;0.0
2011021213;0.0
2011021214;0.0
2011021215;0.0
2011021216;0.0
2011021217;0.0
2011021218;0.0
2011021219;0.0
2011021220;0.0
2011021221;0.0
2011021222;0.0
2011021223;0.0
2011021300;0.0
2011021301;0.0
2011021302;0.0
2011021303;0.0
2011021304;0.0
2011021305;0.0
2011021306;0.0
2011021307;0.0
2011021308;0.0
2011021309;0.0
2011021310;0.0
2011021311;0.0
2011021312;0.0
2011021313;0.0
2011021314;0.0
2011021315;0.0
2011021316;0.0
2011021317;0.0
2011021318;0.0
2011021319;0.0
2011021320;0.0
2011021321;0.0
2011021322;0.0
2011021323;0.0
2011021400;0.0
2011021401;0.0
2011021402;0.01111111111111111
2011021403;0.03481481481481481
2011021404;0.0
2011021405;0.045925925925925926
2011021406;0.05333333333333333
2011021407;0.00962962962962963
2011021408;0.01111111111111111
2011021409;0.0037037037037037034
2011021410;0.0007407407407407408
2011021411;0.0
2011021412;0.0
2011021413;0.0
2011021414;0.0
2011021415;0.0
2011021416;0.012592592592592591
2011021417;0.4096296296296297
2011021418;1.2022222222222223
2011021419;2.1948148148148148
2011021420;1.2392592592592593
2011021421;0.682962962962963
2011021422;0.4488888888888889
2011021423;0.6903703703703703
2011021500;1.2992592592592591
2011021501;1.7155555555555555
2011021502;1.6622222222222223
2011021503;0.5451851851851852
2011021504;0.26814814814814814
2011021505;0.554074074074074
2011021506;3.166666666666667
2011021507;0.8985185185185186
2011021508;0.8585185185185186
2011021509;1.374814814814815
2011021510;0.0
2011021511;0.0
2011021512;0.0
2011021513;0.007407407407407407
2011021514;0.008888888888888889
2011021515;0.6422222222222222
2011021516;0.585925925925926
2011021517;0.10296296296296296
2011021518;0.33185185185185184
2011021519;0.9251851851851851
2011021520;0.4214814814814815
2011021521;0.7325925925925926
2011021522;0.5125925925925926
2011021523;0.26296296296296295
2011021600;0.012592592592592591
2011021601;0.0
2011021602;0.0044444444444444444
2011021603;0.0029629629629629632
2011021604;0.0007407407407407408
2011021605;0.49111111111111116
2011021606;0.7792592592592593
2011021607;0.21555555555555556
2011021608;0.4562962962962963
2011021609;0.6296296296296297
2011021610;1.1874074074074072
2011021611;1.1792592592592592
2011021612;0.024444444444444442
2011021613;0.0
2011021614;0.0
2011021615;0.0
2011021616;0.0
2011021617;0.0
2011021618;0.0
2011021619;0.0
2011021620;0.0
2011021621;0.0
2011021622;0.018518518518518517
2011021623;0.029629629629629627
2011021700;0.0
2011021701;0.0
2011021702;0.0
2011021703;0.0
2011021704;0.0
2011021705;0.0
2011021706;0.0
2011021707;0.0
2011021708;0.0
2011021709;0.0
2011021710;0.0
2011021711;0.0
2011021712;0.0
2011021713;0.22962962962962963
2011021714;0.47185185185185186
2011021715;0.021481481481481483
2011021716;0.012592592592592591
2011021717;0.0
2011021718;0.07333333333333333
2011021719;0.0
2011021720;0.05111111111111111
2011021721;0.0
2011021722;0.0
2011021723;0.0
2011021800;0.0
2011021801;0.0
2011021802;0.0
2011021803;0.0
2011021804;0.0
2011021805;0.0
2011021806;0.0
2011021807;0.0
2011021808;0.0
2011021809;0.0
2011021810;0.0
2011021811;0.0
2011021812;0.0
2011021813;0.0
2011021814;0.0
2011021815;0.0
2011021816;0.0
2011021817;0.0
2011021818;0.0
2011021819;0.0
2011021820;0.0
2011021821;0.0
2011021822;0.0
2011021823;0.0
2011021900;0.0
2011021901;0.0
2011021902;0.0
2011021903;0.0
2011021904;0.0
2011021905;0.0
2011021906;0.0
2011021907;0.0
2011021908;0.0
2011021909;0.0
2011021910;0.0
2011021911;0.0
2011021912;0.0
2011021913;0.0
2011021914;0.0
2011021915;0.0
2011021916;0.0
2011021917;0.0044444444444444444
2011021918;0.0022222222222222222
2011021919;0.04518518518518518
2011021920;0.0437037037037037
2011021921;0.0037037037037037034
2011021922;0.0037037037037037034
2011021923;0.0
2011022000;0.0
2011022001;0.0
2011022002;0.0
2011022003;0.08592592592592593
2011022004;0.0
2011022005;0.0
2011022006;0.0
2011022007;0.0
2011022008;0.0
2011022009;0.11703703703703702
2011022010;1.683703703703704
2011022011;0.22666666666666666
2011022012;0.06
2011022013;0.0325925925925926
2011022014;0.0
2011022015;0.0
2011022016;0.0
2011022017;0.0
2011022018;0.0
2011022019;0.0
2011022020;0.0
2011022021;0.0
2011022022;0.0
2011022023;0.0
2011022100;0.0
2011022101;0.0
2011022102;0.0
2011022103;0.0
2011022104;0.0
2011022105;0.0
2011022106;0.0
2011022107;0.0
2011022108;0.0007407407407407408
2011022109;0.0
2011022110;0.0
2011022111;0.0
2011022112;0.0
2011022113;0.0
2011022114;0.0
2011022115;0.0
2011022116;0.0
2011022117;0.0
2011022118;0.0
2011022119;0.0
2011022120;0.0
2011022121;0.0
2011022122;0.0
2011022123;0.01925925925925926
2011022200;0.012592592592592591
2011022201;0.0
2011022202;0.0
2011022203;0.0
2011022204;0.0
2011022205;0.0
2011022206;0.0
2011022207;0.0
2011022208;0.0
2011022209;0.0
2011022210;0.0
2011022211;0.0
2011022212;0.0
2011022213;0.0
2011022214;0.0
2011022215;0.0
2011022216;0.0
2011022217;0.0
2011022218;0.0
2011022219;0.0
2011022220;0.0
2011022221;0.0
2011022222;0.0
2011022223;0.0
2011022300;0.0
2011022301;0.0
2011022302;0.0
2011022303;0.0
2011022304;0.0
2011022305;0.0
2011022306;0.0
2011022307;0.0
2011022308;0.0
2011022309;0.0
2011022310;0.0
2011022311;0.0
2011022312;0.0
2011022313;0.0
2011022314;0.0
2011022315;0.0
2011022316;0.0
2011022317;0.0
2011022318;0.0
2011022319;0.0
2011022320;0.0
2011022321;0.0
2011022322;0.0
2011022323;0.0
2011022400;0.0
2011022401;0.0
2011022402;0.0
2011022403;0.0
2011022404;0.0
2011022405;0.0
2011022406;0.0
2011022407;0.0
2011022408;0.0
2011022409;0.0
2011022410;0.0
2011022411;0.0
2011022412;0.0
2011022413;0.0
2011022414;0.0
2011022415;0.0
2011022416;0.0
2011022417;0.0
2011022418;0.0
2011022419;0.0
2011022420;0.0
2011022421;0.0
2011022422;0.0
2011022423;0.0
2011022500;0.0
2011022501;0.0
2011022502;0.0
2011022503;0.0
2011022504;0.0
2011022505;0.0
2011022506;0.0
2011022507;0.0
2011022508;0.0
2011022509;0.0
2011022510;0.0
2011022511;0.0
2011022512;0.0
2011022513;0.0
2011022514;0.0
2011022515;0.0
2011022516;0.0
2011022517;0.0
2011022518;0.0
2011022519;0.0
2011022520;0.0
2011022521;0.0
2011022522;0.0
2011022523;0.0
2011022600;0.0
2011022601;0.0
2011022602;0.0
2011022603;0.0
2011022604;0.0
2011022605;0.0
2011022606;0.0
2011022607;0.0007407407407407408
2011022608;0.0
2011022609;0.0007407407407407408
2011022610;0.0
2011022611;0.0
2011022612;0.0
2011022613;0.0
2011022614;0.0
2011022615;0.0
2011022616;0.0
2011022617;0.0
2011022618;0.0
2011022619;0.0
2011022620;0.0
2011022621;0.0
2011022622;0.0
2011022623;0.0
2011022700;0.19703703703703704
2011022701;0.542962962962963
2011022702;0.0
2011022703;0.0
2011022704;0.0
2011022705;0.0
2011022706;0.0
2011022707;0.0
2011022708;0.0
2011022709;0.0
2011022710;0.0
2011022711;0.0
2011022712;0.0
2011022713;0.0
2011022714;0.0
2011022715;0.0
2011022716;0.0
2011022717;0.0
2011022718;0.0
2011022719;0.0
2011022720;0.0
2011022721;0.0
2011022722;0.0
2011022723;0.0
2011022800;0.0
2011022801;0.0
2011022802;0.0
2011022803;0.04296296296296297
2011022804;0.024444444444444442
2011022805;0.0
2011022806;0.0
2011022807;0.0
2011022808;0.0
2011022809;0.0
2011022810;0.0
2011022811;0.0022222222222222222
2011022812;0.01037037037037037
2011022813;0.0
2011022814;0.014074074074074076
2011022815;0.0044444444444444444
2011022816;0.0
2011022817;0.0
2011022818;0.0
2011022819;0.0
2011022820;0.0
2011022821;0.0
2011022822;0.0
2011022823;0.0
2011030100;0.0
2011030101;0.0
2011030102;0.0
2011030103;0.0
2011030104;0.0
2011030105;0.0014814814814814816
2011030106;0.0
2011030107;0.0
2011030108;0.0
2011030109;0.0
2011030110;0.0
2011030111;0.0
2011030112;0.0
2011030113;0.0
2011030114;0.0
2011030115;0.0
2011030116;0.0
2011030117;0.0
2011030118;0.0
2011030119;0.0
2011030120;0.0
2011030121;0.0
2011030122;0.0
2011030123;0.0
2011030200;0.0
2011030201;0.0
2011030202;0.0
2011030203;0.0
2011030204;0.0
2011030205;0.0
2011030206;0.0
2011030207;0.0
2011030208;0.0
2011030209;0.0
2011030210;0.0
2011030211;0.0
2011030212;0.0
2011030213;0.0
2011030214;0.0
2011030215;0.0
2011030216;0.0
2011030217;0.0
2011030218;0.0
2011030219;0.0
2011030220;0.0
2011030221;0.0
2011030222;0.0
2011030223;0.0
